id,,,W-L%,SRS,SOS,Conf WL,Home WL,Away WL,Points del,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
1185,86,Eastern Michigan,0.636,-0.12,-2.5,0.5,0.625,-0.090909091,0.269035533,0.933566434,0.828436019,0.796595745,0.467,0.544757033,0.488496933,0.334,0.65,0.669354839,0.694,0.672764228,0.768661735,0.65830721,0.83573487,0.851851852,0.800759013,0.711229947
1186,87,Eastern Washington,0.588,0.78,-1.47,-0.375,0.625,-0.454545455,0.204737733,0.958041958,0.863507109,0.828510638,0.468,0.780051151,0.614263804,0.381,0.688709677,0.642857143,0.765,0.506097561,0.76395427,0.675548589,0.507204611,0.423868313,0.741935484,0.864973262
1189,88,Elon,0.438,-6.84,-1.64,-0.25,0.1875,-0.727272727,-0.153976311,0.923076923,0.798104265,0.815319149,0.439,0.861892583,0.740797546,0.349,0.524193548,0.526497696,0.711,0.520325203,0.76664425,0.794670846,0.403458213,0.271604938,0.707779886,0.660427807
1191,89,Evansville,0.531,0.72,1.38,0,0.75,-0.727272727,0.082910321,0.898601399,0.691943128,0.702978723,0.442,0.470588235,0.344325153,0.41,0.725806452,0.669354839,0.775,0.487804878,0.710827169,0.641065831,0.547550432,0.378600823,0.817836812,0.759358289
1193,90,Fairfield,0.515,-4.69,-3.39,0,0.4375,-0.636363636,-0.072758037,0.940559441,0.83507109,0.854893617,0.439,0.774936061,0.684815951,0.339,0.711290323,0.715437788,0.71,0.611788618,0.779421654,0.763322884,0.608069164,0.390946502,0.79886148,0.886363636
1192,91,Fairleigh Dickinson,0.419,-10.03,-5.27,-0.125,0.1875,-0.727272727,-0.062605753,0.867132867,0.798104265,0.794893617,0.451,0.544757033,0.477760736,0.342,0.670967742,0.660138249,0.726,0.68902439,0.717552118,0.652037618,0.634005764,0.411522634,0.808349146,0.75
1197,92,Florida A&M,0.265,-18.96,-8.08,-0.375,0.125,-1.636363636,-0.576988156,0.968531469,0.787677725,0.842978723,0.419,0.554987212,0.472392638,0.352,0.748387097,0.738479263,0.724,0.699186992,0.735709482,0.579937304,0.55907781,0.427983539,0.89373814,0.818181818
1194,93,Florida Atlantic,0.387,-5.73,-0.51,0.625,0,-0.545454545,-0.028764805,0.870629371,0.748815166,0.820425532,0.41,0.457800512,0.421779141,0.325,0.638709677,0.618663594,0.737,0.725609756,0.802958978,0.589341693,0.524495677,0.510288066,0.74573055,0.743315508
1195,94,Florida Gulf Coast,0.676,2.11,-5.89,-0.125,0.5,0.363636364,0.582064298,0.951048951,0.968720379,0.875319149,0.497,0.624040921,0.515337423,0.363,0.791935484,0.762672811,0.742,0.733739837,0.874915938,0.821316614,0.714697406,0.390946502,0.903225806,0.831550802
1198,95,Florida International,0.438,-4.67,-2.36,0,0.25,-0.545454545,-0.027072758,0.916083916,0.772511848,0.814042553,0.426,0.519181586,0.484662577,0.321,0.691935484,0.811059908,0.609,0.652439024,0.774041695,0.606583072,0.69740634,0.419753086,0.671726755,0.782085561
1199,96,Florida State NCAA,0.645,14.97,7.68,0.25,0.6875,-0.272727273,0.382402707,0.881118881,0.858767773,0.813617021,0.474,0.6342711,0.541411043,0.351,0.762903226,0.796082949,0.685,0.737804878,0.792871553,0.74137931,0.599423631,0.658436214,0.764705882,0.756684492
1196,97,Florida NCAA,0.625,16.81,10.19,-0.625,0.4375,0.090909091,0.358714044,0.905594406,0.797156398,0.824255319,0.434,0.746803069,0.596625767,0.375,0.741935484,0.737327189,0.719,0.701219512,0.755884331,0.650470219,0.631123919,0.621399177,0.59772296,0.737967914
1200,98,Fordham,0.29,-6.54,1.46,0.25,-0.0625,-0.818181818,-0.41962775,0.874125874,0.655924171,0.714893617,0.412,0.58056266,0.603527607,0.288,0.516129032,0.520737327,0.708,0.402439024,0.594485541,0.656739812,0.81556196,0.304526749,0.732447818,0.656417112
1201,99,Fresno State,0.656,8.48,2.14,0.5,0.4375,0.272727273,0.436548223,0.905594406,0.838862559,0.768085106,0.49,0.552429668,0.420245399,0.394,0.762903226,0.785714286,0.694,0.595528455,0.727639543,0.650470219,0.625360231,0.427983539,0.728652751,0.836898396
1202,100,Furman,0.697,4.63,-3.44,0,0.625,0.090909091,0.607445008,0.926573427,0.892890995,0.853617021,0.47,0.864450128,0.728527607,0.356,0.640322581,0.641705069,0.713,0.642276423,0.778076664,0.824451411,0.763688761,0.296296296,0.724857685,0.709893048
1205,101,Gardner-Webb,0.438,-9.62,-3.72,0,0.5625,-0.909090909,-0.082910321,0.909090909,0.779146919,0.787234043,0.444,0.603580563,0.518404908,0.349,0.609677419,0.605990783,0.719,0.603658537,0.767316745,0.650470219,0.561959654,0.378600823,0.829222011,0.759358289
1206,102,George Mason,0.485,-2.77,1.05,-0.25,0.1875,-0.181818182,-0.21319797,0.940559441,0.797156398,0.829361702,0.432,0.588235294,0.540644172,0.326,0.740322581,0.713133641,0.742,0.668699187,0.815736382,0.590909091,0.576368876,0.395061728,0.806451613,0.723262032
1203,103,George Washington,0.455,-0.54,2.31,-0.5,0.5,-0.818181818,-0.159052453,0.923076923,0.788625592,0.791914894,0.447,0.460358056,0.430214724,0.321,0.614516129,0.618663594,0.709,0.711382114,0.753194351,0.689655172,0.544668588,0.670781893,0.795066414,0.64973262
1207,104,Georgetown,0.5,7.11,5.24,0.25,0.1875,-0.181818182,0.094754653,0.863636364,0.758293839,0.750212766,0.454,0.578005115,0.47392638,0.366,0.84516129,0.778801843,0.775,0.660569106,0.774041695,0.818181818,0.472622478,0.452674897,0.869070209,0.709893048
1204,105,Georgia Southern,0.636,-0.26,-3,0.375,0.4375,0.090909091,0.319796954,0.926573427,0.812322275,0.847659574,0.43,0.68286445,0.601226994,0.341,0.843548387,0.906682028,0.665,0.817073171,0.83860121,0.521943574,0.654178674,0.49382716,0.705882353,0.846256684
1209,106,Georgia State NCAA,0.706,3.43,-3.23,-0.375,0.5,0.272727273,0.461928934,0.961538462,0.868246445,0.842553191,0.463,0.805626598,0.622699387,0.388,0.667741935,0.705069124,0.676,0.605691057,0.777404169,0.70846395,0.720461095,0.637860082,0.732447818,0.834224599
1210,107,Georgia Tech,0.406,5.53,7.75,-0.25,0.3125,-0.818181818,-0.120135364,0.898601399,0.713744076,0.753191489,0.425,0.398976982,0.375766871,0.318,0.708064516,0.709677419,0.713,0.678861789,0.728984533,0.641065831,0.636887608,0.703703704,0.779886148,0.712566845
1208,108,Georgia,0.545,10.69,9.33,1,0.4375,-0.454545455,0.076142132,0.937062937,0.727014218,0.777021277,0.42,0.514066496,0.484662577,0.318,0.825806452,0.843317972,0.699,0.825203252,0.874915938,0.630094044,0.363112392,0.641975309,0.796963947,0.712566845
1211,109,Gonzaga NCAA,0.882,19.48,2.1,0.5,0.875,0.818181818,1,0.965034965,0.994312796,0.887234043,0.503,0.79028133,0.633435583,0.374,0.751612903,0.743087558,0.722,0.764227642,0.912575656,0.838557994,0.631123919,0.518518519,0.728652751,0.774064171
1212,110,Grambling,0.548,-12.83,-10.17,0.25,0.125,0.090909091,-0.108291032,0.874125874,0.736492891,0.788085106,0.42,0.393861893,0.360429448,0.328,0.882258065,0.8859447,0.711,0.766260163,0.802286483,0.536050157,0.688760807,0.465020576,0.90512334,0.901069519
1213,111,Grand Canyon,0.667,4.41,-4.59,-0.25,0.875,-0.363636364,0.514382403,0.93006993,0.783886256,0.821702128,0.428,0.624040921,0.577453988,0.324,0.872580645,0.887096774,0.703,0.798780488,0.856086079,0.818181818,0.590778098,0.530864198,0.838709677,0.893048128
1453,112,Green Bay,0.394,-8.54,-4.11,0.5,0.25,-1,0.030456853,0.93006993,0.814218009,0.862553191,0.424,0.754475703,0.623466258,0.363,0.812903226,0.771889401,0.752,0.678861789,0.834566241,0.719435737,0.65129683,0.411522634,0.859582543,0.848930481
1214,113,Hampton,0.559,-8.58,-10,0.375,0.5,-0.454545455,0.236886633,0.958041958,0.913744076,0.906382979,0.453,0.496163683,0.46702454,0.319,0.927419355,0.857142857,0.773,0.762195122,0.912575656,0.807210031,0.536023055,0.510288066,0.834914611,0.903743316
1216,114,Hartford,0.576,-5.43,-5.15,0.625,0.125,0.363636364,0.013536379,0.926573427,0.791469194,0.782978723,0.454,0.690537084,0.600460123,0.345,0.622580645,0.655529954,0.678,0.556910569,0.739744452,0.678683386,0.576368876,0.50617284,0.762808349,0.803475936
1217,115,Harvard,0.581,-0.3,-2,0,0.5,-0.363636364,0.101522843,0.884615385,0.703317536,0.732765957,0.431,0.639386189,0.543711656,0.353,0.625806452,0.570276498,0.784,0.550813008,0.726294553,0.619122257,0.46685879,0.481481481,0.802656546,0.74197861
1218,116,Hawaii,0.567,-2.04,-2.22,0,0.375,-0.090909091,0.055837563,0.84965035,0.683412322,0.693191489,0.443,0.516624041,0.470092025,0.33,0.741935484,0.771889401,0.687,0.542682927,0.669132482,0.670846395,0.4870317,0.242798354,0.762808349,0.780748663
1219,117,High Point,0.467,-6.77,-6.4,0.375,0.4375,-0.727272727,0.225042301,0.842657343,0.734597156,0.719148936,0.459,0.416879795,0.349693252,0.357,0.666129032,0.677419355,0.702,0.654471545,0.69872226,0.553291536,0.639769452,0.33744856,0.711574953,0.728609626
1220,118,Hofstra,0.613,-0.46,-1.53,-0.125,0.3125,0.454545455,0.113367174,0.870629371,0.822748815,0.794893617,0.465,0.664961637,0.531441718,0.375,0.75483871,0.790322581,0.682,0.68902439,0.741761937,0.647335423,0.449567723,0.341563786,0.633776091,0.770053476
1221,119,Holy Cross,0.387,-9.81,-5.71,-0.875,-0.0625,-0.363636364,-0.214890017,0.874125874,0.686255924,0.667234043,0.462,0.519181586,0.477760736,0.326,0.517741935,0.535714286,0.69,0.361788618,0.591795562,0.655172414,0.55907781,0.432098765,0.722960152,0.717914439
1223,120,Houston Baptist,0.194,-15.84,-3.66,0.625,-0.1875,-1.363636364,-0.397631134,0.874125874,0.815165877,0.875744681,0.418,0.560102302,0.519171779,0.323,0.714516129,0.81797235,0.624,0.957317073,0.819771352,0.667711599,0.593659942,0.366255144,0.831119545,0.808823529
1222,121,Houston NCAA,0.788,16.39,3.87,-0.125,0.9375,0.090909091,0.698815567,0.923076923,0.862559242,0.83106383,0.466,0.728900256,0.565184049,0.387,0.725806452,0.723502304,0.717,0.794715447,0.854741089,0.771159875,0.610951009,0.423868313,0.760910816,0.926470588
1224,122,Howard,0.303,-17.03,-9.51,0,0.1875,-1.454545455,-0.346869712,0.940559441,0.802843602,0.849787234,0.424,0.685421995,0.59202454,0.347,0.785483871,0.792626728,0.708,0.75,0.77605918,0.636363636,0.5129683,0.382716049,0.838709677,0.903743316
1226,123,Idaho State,0.467,-5.48,-3.41,0.625,0.25,-0.454545455,-0.035532995,0.839160839,0.737440758,0.697446809,0.475,0.644501279,0.488496933,0.396,0.65,0.684331797,0.678,0.410569106,0.646940148,0.554858934,0.4870317,0.296296296,0.774193548,0.701871658
1225,124,Idaho,0.71,1.11,-3.65,0.375,0.5625,0.454545455,0.331641286,0.870629371,0.776303318,0.743829787,0.469,0.708439898,0.51993865,0.409,0.669354839,0.650921659,0.735,0.62398374,0.76529926,0.719435737,0.386167147,0.329218107,0.779886148,0.739304813
1227,125,Illinois-Chicago,0.531,-4.2,-4.46,0.125,0.1875,0,0.126903553,0.898601399,0.799052133,0.797446809,0.45,0.539641944,0.470092025,0.344,0.816129032,0.800691244,0.728,0.680894309,0.827168796,0.637931034,0.628242075,0.9218107,0.918406072,0.814171123
1229,126,Illinois State,0.545,1.05,3.65,-0.625,0.5,-0.636363636,-0.091370558,0.944055944,0.770616114,0.815744681,0.424,0.769820972,0.67791411,0.34,0.70483871,0.737327189,0.683,0.640243902,0.787491594,0.73354232,0.622478386,0.53909465,0.831119545,0.905080214
1228,127,Illinois,0.438,8.78,7.82,-0.875,0.375,-0.818181818,0.108291032,0.905594406,0.811374408,0.829361702,0.439,0.603580563,0.540644172,0.335,0.770967742,0.752304147,0.732,0.808943089,0.708137189,0.692789969,0.691642651,0.283950617,0.806451613,0.962566845
1230,128,Incarnate Word,0.25,-17.39,-4.73,-0.125,-0.1875,-1,-0.313028765,0.783216783,0.636018957,0.666382979,0.428,0.42455243,0.378067485,0.337,0.758064516,0.726958525,0.745,0.567073171,0.656355077,0.487460815,0.489913545,0.588477366,0.838709677,0.696524064
1232,129,Indiana State,0.419,1.44,2.33,0,0.0625,-0.181818182,-0.008460237,0.891608392,0.722274882,0.767234043,0.423,0.690537084,0.573619632,0.361,0.732258065,0.741935484,0.705,0.652439024,0.755884331,0.564263323,0.671469741,0.432098765,0.844402277,0.820855615
1231,130,Indiana,0.516,10.2,8.55,0.25,0.375,-0.454545455,0.086294416,0.877622378,0.763981043,0.751914894,0.456,0.496163683,0.461656442,0.322,0.682258065,0.741935484,0.657,0.701219512,0.739071957,0.681818182,0.570605187,0.551440329,0.732447818,0.75
1233,131,Iona NCAA,0.606,0.95,-2.74,-0.625,0.3125,-0.090909091,0.20642978,0.940559441,0.882464455,0.85787234,0.462,0.815856777,0.630368098,0.388,0.729032258,0.705069124,0.739,0.573170732,0.751176866,0.824451411,0.645533141,0.41563786,0.730550285,0.763368984
1235,132,Iowa State,0.419,7.28,9.9,-0.625,0.125,-0.909090909,-0.137055838,0.874125874,0.774407583,0.795744681,0.437,0.598465473,0.500766871,0.358,0.629032258,0.641705069,0.7,0.68699187,0.76260928,0.663009404,0.429394813,0.530864198,0.700189753,0.679144385
1234,133,Iowa,0.424,8.35,7.35,0,0.1875,-0.818181818,0.055837563,0.93006993,0.896682464,0.840425532,0.479,0.644501279,0.515337423,0.375,0.783870968,0.805299539,0.695,0.794715447,0.845998655,0.943573668,0.495677233,0.547325103,0.836812144,0.732620321
1236,134,IPFW,0.545,-1.24,-3,-0.125,0.6875,-0.545454545,0.306260575,0.926573427,0.903317536,0.882553191,0.459,0.867007673,0.710889571,0.366,0.759677419,0.752304147,0.721,0.640243902,0.776731675,0.761755486,0.760806916,0.452674897,0.741935484,0.720588235
1237,135,IUPUI,0.367,-9.8,-3.51,0,0.3125,-1.090909091,-0.225042301,0.842657343,0.692890995,0.733191489,0.424,0.544757033,0.460122699,0.355,0.6,0.644009217,0.665,0.705284553,0.687289845,0.603448276,0.590778098,0.423868313,0.810246679,0.751336898
1238,136,Jackson State,0.375,-17.51,-10.34,0.25,0.4375,-1.363636364,-0.287648054,0.905594406,0.676777251,0.81787234,0.371,0.608695652,0.555214724,0.329,0.524193548,0.572580645,0.654,0.81504065,0.731002017,0.55015674,0.677233429,0.366255144,0.69829222,0.870320856
1240,137,Jacksonville State,0.636,-0.05,-5.02,0.125,0.5,0,0.367174281,0.926573427,0.833175355,0.812765957,0.46,0.488491049,0.447852761,0.327,0.661290323,0.680875576,0.694,0.760162602,0.84532616,0.799373041,0.570605187,0.687242798,0.80455408,0.768716578
1239,138,Jacksonville,0.455,-13.25,-5.98,-0.375,0.25,-0.818181818,-0.130287648,0.940559441,0.850236967,0.848085106,0.45,0.516624041,0.460889571,0.336,0.659677419,0.715437788,0.659,0.670731707,0.793544048,0.650470219,0.65129683,0.46090535,0.895635674,0.71657754
1241,139,James Madison,0.313,-5.45,-2.13,0.125,0,-0.727272727,-0.123519459,0.916083916,0.769668246,0.82212766,0.42,0.590792839,0.53297546,0.332,0.783870968,0.76843318,0.729,0.733739837,0.771351715,0.60815047,0.657060519,0.427983539,0.726755218,0.895721925
1243,140,Kansas State NCAA,0.667,13.44,8.95,0.5,0.6875,0.090909091,0.250423012,0.926573427,0.809478673,0.769787234,0.472,0.585677749,0.509969325,0.344,0.727419355,0.700460829,0.742,0.546747967,0.679219906,0.74137931,0.737752161,0.407407407,0.719165085,0.811497326
1242,141,Kansas NCAA,0.794,22.01,11.45,-0.125,0.6875,0.454545455,0.607445008,0.951048951,0.970616114,0.875744681,0.498,0.882352941,0.657208589,0.403,0.609677419,0.620967742,0.701,0.660569106,0.804976463,0.905956113,0.648414986,0.58436214,0.753320683,0.693850267
1244,142,Kennesaw State,0.333,-11.02,-4.17,0,0.125,-1.090909091,-0.247038917,0.842657343,0.763033175,0.752340426,0.455,0.409207161,0.335889571,0.365,0.664516129,0.687788018,0.69,0.62195122,0.663080027,0.692789969,0.616714697,0.386831276,0.772296015,0.720588235
1245,143,Kent State,0.5,-3.58,-1.61,0.125,0.625,-0.818181818,-0.033840948,0.958041958,0.825592417,0.870638298,0.426,0.652173913,0.599693252,0.326,0.782258065,0.767281106,0.728,0.792682927,0.821116342,0.615987461,0.57925072,0.502057613,0.838709677,0.852941176
1246,144,Kentucky NCAA,0.706,17.59,11.15,-0.25,0.875,-0.181818182,0.370558376,0.954545455,0.872037915,0.833191489,0.47,0.47314578,0.393404908,0.361,0.941935484,0.965437788,0.697,0.835365854,0.884330868,0.713166144,0.550432277,0.683127572,0.838709677,0.85828877
1247,145,La Salle,0.406,1.88,2.72,-0.25,0.375,-0.727272727,-0.045685279,0.91958042,0.774407583,0.81106383,0.429,0.598465473,0.545245399,0.329,0.75,0.680875576,0.787,0.593495935,0.755884331,0.642633229,0.544668588,0.37037037,0.709677419,0.729946524
1248,146,Lafayette,0.323,-9.7,-5.97,0.25,0.125,-1.090909091,-0.169204738,0.870629371,0.736492891,0.727234043,0.455,0.672634271,0.542944785,0.371,0.629032258,0.584101382,0.769,0.426829268,0.689979825,0.605015674,0.377521614,0.423868313,0.779886148,0.688502674
1418,146,Lafayette,0.323,-9.7,-5.97,0.25,0.125,-1.090909091,-0.169204738,0.870629371,0.736492891,0.727234043,0.455,0.672634271,0.542944785,0.371,0.629032258,0.584101382,0.769,0.426829268,0.689979825,0.605015674,0.377521614,0.423868313,0.779886148,0.688502674
1249,147,Lamar,0.594,-4.81,-7.17,0.25,0.4375,0.181818182,0.357021997,0.909090909,0.802843602,0.833617021,0.432,0.636828645,0.555981595,0.343,0.787096774,0.851382488,0.66,0.841463415,0.809683927,0.692789969,0.806916427,0.308641975,0.796963947,0.839572193
1250,148,Lehigh,0.533,-6.19,-5.43,0,0.1875,-0.090909091,0.005076142,0.86013986,0.791469194,0.785106383,0.453,0.749360614,0.55291411,0.406,0.601612903,0.552995392,0.777,0.546747967,0.722259583,0.670846395,0.530259366,0.218106996,0.721062619,0.739304813
1251,149,Liberty,0.6,-2.62,-6.49,0.375,0.3125,0.090909091,0.458544839,1,0.802843602,0.779148936,0.463,0.726342711,0.581288344,0.375,0.819354839,0.739631336,0.791,0.514227642,0.787491594,0.763322884,0.602305476,0.358024691,0.79316888,0.786096257
1252,150,Lipscomb NCAA,0.719,-2.02,-4.4,0.125,0.6875,0.272727273,0.274111675,0.909090909,0.854028436,0.840851064,0.456,0.664961637,0.601993865,0.331,0.935483871,0.934331797,0.715,0.691056911,0.83860121,0.788401254,0.596541787,0.411522634,0.910815939,0.852941176
1253,151,Long Beach State,0.455,-3.32,1.33,0.125,0.1875,-0.363636364,-0.170896785,0.93006993,0.820853081,0.815744681,0.452,0.501278772,0.42791411,0.351,0.898387097,0.881336406,0.728,0.776422764,0.803631473,0.656739812,0.628242075,0.489711934,0.950664137,0.79144385
1254,152,Long Island University NCAA,0.529,-8.1,-7.98,-0.75,0.5,-0.545454545,0.054145516,0.954545455,0.868246445,0.853191489,0.457,0.695652174,0.60506135,0.345,0.856451613,0.879032258,0.696,0.737804878,0.870880968,0.672413793,0.550432277,0.456790123,0.912713472,0.893048128
1255,153,Longwood,0.212,-18.27,-4.27,0.875,-0.375,-1,-0.604060914,0.923076923,0.690047393,0.750638298,0.413,0.578005115,0.529907975,0.327,0.65483871,0.680875576,0.687,0.534552846,0.719569603,0.512539185,0.628242075,0.419753086,0.979127135,0.768716578
1256,154,Louisiana,0.818,8,-2.71,0,0.8125,0.636363636,0.725888325,0.926573427,0.89478673,0.859148936,0.468,0.74168798,0.605828221,0.367,0.927419355,0.870967742,0.761,0.841463415,0.864156019,0.912225705,0.720461095,0.588477366,0.833017078,0.830213904
1418,155,Louisiana-Monroe,0.516,-5.57,-2.99,-0.125,0.5,-0.636363636,0.104906937,0.874125874,0.745023697,0.769787234,0.434,0.721227621,0.595092025,0.363,0.508064516,0.505760369,0.718,0.587398374,0.704102219,0.68338558,0.576368876,0.164609053,0.688804554,0.687165775
1261,156,Louisiana State,0.548,11.91,8.3,-0.25,0.5625,-0.363636364,0.189509306,0.870629371,0.816113744,0.77106383,0.475,0.654731458,0.556748466,0.353,0.687096774,0.670506912,0.732,0.615853659,0.699394755,0.692789969,0.685878963,0.411522634,0.677419355,0.736631016
1256,157,Louisiana Tech,0.515,1.03,-0.42,0,0.375,-0.727272727,0.231810491,0.926573427,0.794312796,0.798723404,0.446,0.734015345,0.586656442,0.375,0.814516129,0.802995392,0.725,0.638211382,0.764626765,0.736677116,0.564841499,0.53909465,0.768500949,0.760695187
1257,158,Louisville,0.606,15.13,9.46,0.75,0.5625,-0.272727273,0.31641286,0.937062937,0.850236967,0.837021277,0.456,0.654731458,0.529141104,0.371,0.75,0.726958525,0.737,0.676829268,0.817081372,0.706896552,0.665706052,0.827160494,0.743833017,0.725935829
1260,159,Loyola (IL) NCAA,0.848,9.37,-0.29,-0.5,0.8125,0.454545455,0.568527919,0.923076923,0.823696682,0.729361702,0.507,0.62915601,0.47392638,0.398,0.65483871,0.646313364,0.724,0.424796748,0.717552118,0.813479624,0.631123919,0.33744856,0.766603416,0.609625668
1258,160,Loyola Marymount,0.355,-3.86,1.6,-0.375,0,-0.818181818,-0.241962775,0.874125874,0.761137441,0.772340426,0.442,0.508951407,0.439417178,0.347,0.679032258,0.683179724,0.71,0.766260163,0.683254876,0.691222571,0.622478386,0.296296296,0.772296015,0.811497326
1259,161,Loyola (MD),0.29,-12.66,-5.19,-0.625,0.125,-1.363636364,-0.291032149,0.877622378,0.755450237,0.774468085,0.438,0.416879795,0.390337423,0.32,0.640322581,0.700460829,0.653,0.674796748,0.723604573,0.564263323,0.628242075,0.399176955,0.785578748,0.820855615
1263,162,Maine,0.188,-14.55,-3.19,0,-0.25,-1.272727273,-0.453468697,0.905594406,0.725118483,0.796170213,0.409,0.57544757,0.569785276,0.303,0.620967742,0.64516129,0.688,0.617886179,0.759246806,0.587774295,0.590778098,0.382716049,0.941176471,0.834224599
1264,163,Manhattan,0.452,-4.8,-3.9,-0.625,0.3125,-0.272727273,-0.047377327,0.881118881,0.698578199,0.706808511,0.444,0.611253197,0.458588957,0.4,0.7,0.720046083,0.694,0.648373984,0.692669805,0.678683386,0.536023055,0.497942387,0.914611006,0.823529412
1265,164,Marist,0.194,-12.2,-3.3,0,-0.3125,-0.727272727,-0.467005076,0.881118881,0.721327014,0.727659574,0.445,0.716112532,0.615030675,0.349,0.70483871,0.705069124,0.714,0.473577236,0.700067249,0.578369906,0.374639769,0.316872428,0.925996205,0.731283422
1266,165,Marquette,0.594,12.64,9.92,0.375,0.3125,0,0.147208122,0.905594406,0.858767773,0.814042553,0.474,0.905370844,0.654141104,0.415,0.696774194,0.625576037,0.796,0.583333333,0.69199731,0.789968652,0.567723343,0.477366255,0.732447818,0.815508021
1267,166,Marshall NCAA,0.706,3.61,-0.91,0.5,0.8125,-0.181818182,0.313028765,0.961538462,0.94028436,0.9,0.469,0.872122762,0.739263804,0.354,0.870967742,0.811059908,0.767,0.556910569,0.828513786,0.9169279,0.671469741,0.814814815,0.85199241,0.78342246
1420,167,Maryland-Baltimore County NCAA,0.706,-3.52,-5.04,-0.625,0.8125,0.181818182,0.255499154,0.951048951,0.839810427,0.848085106,0.445,0.884910486,0.685582822,0.387,0.637096774,0.701612903,0.649,0.68699187,0.796234028,0.822884013,0.737752161,0.349794239,0.779886148,0.751336898
1271,168,Maryland-Eastern Shore,0.219,-24.4,-7.34,-0.125,0.0625,-1.636363636,-0.813874788,0.895104895,0.672985782,0.784680851,0.385,0.52685422,0.555981595,0.284,0.590322581,0.624423963,0.675,0.705284553,0.716207128,0.543887147,0.435158501,0.234567901,0.791271347,0.732620321
1268,169,Maryland,0.594,13.91,8.07,-0.25,0.75,-0.545454545,0.335025381,0.898601399,0.768720379,0.721702128,0.478,0.585677749,0.473159509,0.371,0.785483871,0.743087558,0.755,0.619918699,0.772696705,0.70846395,0.397694524,0.563786008,0.831119545,0.68315508
1262,170,Massachusetts-Lowell,0.4,-9.5,-5.74,-0.5,0.125,-0.727272727,-0.118443316,0.842657343,0.749763033,0.731489362,0.46,0.549872123,0.476226994,0.346,0.788709677,0.794930876,0.709,0.573170732,0.652320108,0.681818182,0.602305476,0.353909465,0.768500949,0.719251337
1269,171,Massachusetts,0.394,-1.43,1.33,-0.125,0.3125,-0.909090909,-0.153976311,0.944055944,0.816113744,0.816170213,0.449,0.749360614,0.561349693,0.4,0.579032258,0.554147465,0.746,0.609756098,0.726967048,0.79153605,0.458213256,0.403292181,0.800759013,0.795454545
1270,172,McNeese State,0.414,-11.82,-5.86,0.125,0.125,-0.636363636,-0.042301184,0.818181818,0.739336493,0.760425532,0.436,0.524296675,0.457822086,0.343,0.675806452,0.679723502,0.71,0.68902439,0.76933423,0.512539185,0.449567723,0.547325103,0.789373814,0.67513369
1272,173,Memphis,0.618,2.19,2.54,0.25,0.5625,0,-0.020304569,0.965034965,0.784834123,0.779574468,0.452,0.514066496,0.486196319,0.317,0.888709677,0.919354839,0.69,0.794715447,0.783456624,0.692789969,0.582132565,0.526748971,0.886148008,0.779411765
1273,174,Mercer,0.563,-0.06,-3.66,0.25,0.5,-0.181818182,0.358714044,0.909090909,0.783886256,0.738723404,0.476,0.698209719,0.540644172,0.387,0.788709677,0.745391705,0.756,0.62601626,0.744451917,0.736677116,0.507204611,0.218106996,0.753320683,0.720588235
1274,175,Miami (FL) NCAA,0.71,13.27,7.14,-0.125,0.5,0.363636364,0.321489002,0.874125874,0.805687204,0.779574468,0.464,0.621483376,0.51303681,0.363,0.570967742,0.615207373,0.663,0.62804878,0.726294553,0.647335423,0.585014409,0.50617284,0.666034156,0.67513369
1275,176,Miami (OH),0.485,-3.01,-0.85,0.875,0.25,-0.363636364,0.093062606,0.944055944,0.808530806,0.828510638,0.438,0.73657289,0.653374233,0.338,0.593548387,0.620967742,0.683,0.670731707,0.813046402,0.689655172,0.726224784,0.353909465,0.838709677,0.74197861
1277,177,Michigan State NCAA,0.879,23.46,7.28,0.5,0.9375,0.636363636,0.903553299,0.926573427,0.893838863,0.796595745,0.504,0.708439898,0.514570552,0.413,0.820967742,0.781105991,0.751,0.741869919,0.906523201,1,0.389048991,1,0.825426945,0.796791444
1276,178,Michigan NCAA,0.8,18.9,8.78,0.875,0.875,0.090909091,0.646362098,0.98951049,0.893838863,0.852340426,0.471,0.818414322,0.665644172,0.369,0.64516129,0.699308756,0.659,0.609756098,0.784801614,0.811912226,0.631123919,0.456790123,0.607210626,0.728609626
,179,Middle Tennessee,0.774,9.79,2.19,-0.125,0.5625,1,0.473773266,0.874125874,0.794312796,0.767234043,0.465,0.578005115,0.469325153,0.369,0.674193548,0.648617512,0.742,0.676829268,0.753866846,0.684952978,0.55907781,0.283950617,0.730550285,0.819518717
1454,180,Milwaukee,0.485,-4.25,-4.35,-0.625,0.125,-0.272727273,-0.001692047,0.93006993,0.790521327,0.796595745,0.446,0.601023018,0.539877301,0.334,0.574193548,0.608294931,0.674,0.587398374,0.77067922,0.672413793,0.564841499,0.514403292,0.781783681,0.728609626
1278,181,Minnesota,0.469,7.3,7.2,0,0.3125,-0.636363636,0.005076142,0.905594406,0.805687204,0.838723404,0.431,0.557544757,0.483128834,0.346,0.785483871,0.797235023,0.704,0.754065041,0.821116342,0.731974922,0.521613833,0.670781893,0.667931689,0.657754011
